State,Agency_Type,Agency_name,Total_incidents_bias_motivation,Bias_Motivation_Race_Ethnicity_Ancestry,Bias_Motivation_Religion,Bias_Motivation_Sexual_orientation,Bias_Motivation_Disability,Bias_Motivation_Gender,Bias_Motivation_Gender_Identity,Total_incidents_Q1_to_Q4,No_of_incidents_Q1,No_of_incidents_Q2,No_of_incidents_Q3,No_of_incidents_Q4,Population,agency_with_state,lon,lat
Michigan,State Police Agencies,State Police:Ingham County,2,2,0,0,0,0,0,2,0,0,0,2,NA,"State Police:Ingham County, Michigan",NA,NA
Michigan,State Police Agencies,State Police:Isabella County,5,3,0,2,0,0,0,5,1,1,2,1,NA,"State Police:Isabella County, Michigan",NA,NA
Michigan,State Police Agencies,State Police:Jackson County,1,1,0,0,0,0,0,1,0,0,0,1,NA,"State Police:Jackson County, Michigan",NA,NA
Michigan,State Police Agencies,State Police:Kent County,3,3,0,0,0,0,0,3,0,0,1,2,NA,"State Police:Kent County, Michigan",NA,NA
Michigan,State Police Agencies,State Police:Livingston County,2,0,1,0,0,1,0,2,0,0,0,2,NA,"State Police:Livingston County, Michigan",NA,NA
Michigan,State Police Agencies,State Police:Mecosta County,1,1,0,0,0,0,0,1,0,1,0,0,NA,"State Police:Mecosta County, Michigan",NA,NA
Michigan,State Police Agencies,State Police:Muskegon County,1,0,0,0,0,1,0,1,1,0,0,0,NA,"State Police:Muskegon County, Michigan",NA,NA
Michigan,State Police Agencies,State Police:Oceana County,4,4,0,0,0,0,0,4,0,2,1,1,NA,"State Police:Oceana County, Michigan",NA,NA
Michigan,Other Agencies,Gerald R. Ford International Airport,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Gerald R. Ford International Airport, Michigan",NA,NA
Minnesota,Cities,Blaine,2,2,0,0,0,0,0,2,1,0,0,1,63115,"Blaine, Minnesota",NA,NA
Minnesota,Cities,Bloomington,1,1,0,0,0,0,0,1,0,0,0,1,87134,"Bloomington, Minnesota",NA,NA
Minnesota,Cities,Brooklyn Center,1,1,0,0,0,0,0,1,1,0,0,0,30893,"Brooklyn Center, Minnesota",NA,NA
Minnesota,Cities,Brooklyn Park,10,8,1,1,0,0,0,10,4,2,2,2,79800,"Brooklyn Park, Minnesota",NA,NA
Minnesota,Cities,Cottage Grove,2,2,0,0,0,0,0,2,1,1,0,0,36164,"Cottage Grove, Minnesota",NA,NA
Minnesota,Cities,Crystal,2,2,0,0,0,0,0,2,1,0,1,0,23102,"Crystal, Minnesota",NA,NA
Minnesota,Cities,Eagan,2,2,0,0,0,0,0,2,0,0,0,2,66698,"Eagan, Minnesota",NA,NA
Minnesota,Cities,Inver Grove Heights,8,7,0,1,0,0,0,7,1,1,3,2,35049,"Inver Grove Heights, Minnesota",NA,NA
Minnesota,Cities,Little Falls,1,1,0,0,0,0,0,1,0,0,1,0,8611,"Little Falls, Minnesota",NA,NA
Minnesota,Cities,Mankato,5,3,0,2,0,0,0,5,0,0,2,3,41300,"Mankato, Minnesota",NA,NA
Minnesota,Cities,Maplewood,2,2,0,0,0,0,0,2,1,0,0,1,41071,"Maplewood, Minnesota",NA,NA
Minnesota,Cities,Minneapolis,38,20,13,5,0,0,0,38,5,16,11,6,416751,"Minneapolis, Minnesota",NA,NA
Minnesota,Cities,Minnetonka,2,0,2,0,0,0,0,2,1,1,0,0,52055,"Minnetonka, Minnesota",NA,NA
Minnesota,Cities,Moorhead,1,0,0,1,0,0,0,1,1,0,0,0,42507,"Moorhead, Minnesota",NA,NA
Minnesota,Cities,New Hope,1,1,0,0,0,0,0,1,0,1,0,0,21168,"New Hope, Minnesota",NA,NA
Minnesota,Cities,Oakdale,2,1,1,0,0,0,0,1,0,1,0,0,28211,"Oakdale, Minnesota",NA,NA
Minnesota,Cities,Orono,1,0,1,0,0,0,0,1,0,1,0,0,19799,"Orono, Minnesota",NA,NA
Minnesota,Cities,Plymouth,6,4,1,1,0,0,0,6,2,1,2,1,76996,"Plymouth, Minnesota",NA,NA
Minnesota,Cities,Roseville,3,1,1,1,0,0,0,2,0,1,1,0,35954,"Roseville, Minnesota",NA,NA
Minnesota,Cities,Sauk Centre,1,0,1,0,0,0,0,1,0,1,0,0,4367,"Sauk Centre, Minnesota",NA,NA
Minnesota,Cities,Savage,1,0,1,0,0,0,0,1,0,1,0,0,31118,"Savage, Minnesota",NA,NA
Minnesota,Cities,South St. Paul,1,1,0,0,0,0,0,1,0,0,1,0,20452,"South St. Paul, Minnesota",NA,NA
Minnesota,Cities,Spring Lake Park,1,1,0,0,0,0,0,1,0,0,0,1,6484,"Spring Lake Park, Minnesota",NA,NA
Minnesota,Cities,St. Cloud,5,3,1,1,0,0,0,5,2,2,1,NA,67341,"St. Cloud, Minnesota",NA,NA
Minnesota,Cities,St. Louis Park,5,2,3,0,0,0,0,5,0,0,1,4,48770,"St. Louis Park, Minnesota",NA,NA
Minnesota,Cities,St. Paul,9,5,2,2,0,0,0,9,3,1,3,2,303920,"St. Paul, Minnesota",NA,NA
Minnesota,Cities,Wayzata,1,1,0,0,0,0,0,1,0,0,1,0,6627,"Wayzata, Minnesota",NA,NA
Minnesota,Universities and Colleges,"University of Minnesota, Twin Cities",1,0,1,0,0,0,0,1,0,0,0,1,50678,"University of Minnesota, Twin Cities, Minnesota",NA,NA
Minnesota,Metropolitan Counties,Carver,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Carver, Minnesota",NA,NA
Minnesota,Metropolitan Counties,Mille Lacs,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Mille Lacs, Minnesota",NA,NA
Minnesota,Metropolitan Counties,Ramsey,2,2,0,0,0,0,0,2,0,0,0,2,NA,"Ramsey, Minnesota",NA,NA
Minnesota,Metropolitan Counties,Wright,1,1,0,0,0,0,0,1,0,1,0,0,NA,"Wright, Minnesota",NA,NA
Minnesota,Nonmetropolitan Counties,Crow Wing,1,1,0,0,0,0,0,1,1,0,0,0,NA,"Crow Wing, Minnesota",NA,NA
Minnesota,Other Agencies,Minneapolis-St. Paul International Airport,1,0,1,0,0,0,0,1,0,1,NA,0,NA,"Minneapolis-St. Paul International Airport, Minnesota",NA,NA
Mississippi,Cities,Biloxi,1,0,0,1,0,0,0,1,1,0,0,0,45952,"Biloxi, Mississippi",NA,NA
Mississippi,Cities,Olive Branch,4,3,1,0,0,0,0,4,1,0,0,3,36513,"Olive Branch, Mississippi",NA,NA
Mississippi,Metropolitan Counties,DeSoto,1,0,0,1,0,0,0,1,1,0,0,0,NA,"DeSoto, Mississippi",NA,NA
Mississippi,Nonmetropolitan Counties,Stone,1,1,0,0,0,0,0,1,NA,NA,NA,1,NA,"Stone, Mississippi",NA,NA
Missouri,Cities,Battlefield,1,1,0,0,0,0,0,1,0,0,1,0,6083,"Battlefield, Missouri",NA,NA
Missouri,Cities,Blue Springs,1,1,0,0,0,0,0,1,0,1,0,0,54445,"Blue Springs, Missouri",NA,NA
Missouri,Cities,Bolivar,1,0,1,0,0,0,0,1,0,1,0,0,10790,"Bolivar, Missouri",NA,NA
Missouri,Cities,Branson,1,1,0,0,0,0,0,1,1,0,0,0,11593,"Branson, Missouri",NA,NA
Missouri,Cities,Bridgeton,1,0,0,1,0,0,0,1,0,0,0,1,11835,"Bridgeton, Missouri",NA,NA
Missouri,Cities,Cameron,1,1,0,0,0,0,0,1,0,0,1,0,9817,"Cameron, Missouri",NA,NA
Missouri,Cities,Chesterfield,2,1,1,0,0,0,0,2,2,0,0,0,47939,"Chesterfield, Missouri",NA,NA
Missouri,Cities,Clayton,1,1,0,0,0,0,0,1,1,0,0,0,15873,"Clayton, Missouri",NA,NA
Missouri,Cities,Columbia,7,5,0,2,0,0,0,7,0,1,5,1,121143,"Columbia, Missouri",NA,NA
Missouri,Cities,Gladstone,1,1,0,0,0,0,0,1,0,0,1,0,27138,"Gladstone, Missouri",NA,NA
Missouri,Cities,Independence,2,1,0,1,0,0,0,2,1,1,0,0,117335,"Independence, Missouri",NA,NA
Missouri,Cities,Kansas City,43,33,6,4,0,0,0,43,7,7,16,13,478364,"Kansas City, Missouri",NA,NA
Missouri,Cities,Lee's Summit,2,1,0,0,0,1,0,2,0,1,1,0,95821,"Lee's Summit, Missouri",NA,NA
Missouri,Cities,Marionville,1,1,0,0,0,0,0,1,0,1,0,0,2181,"Marionville, Missouri",NA,NA
Missouri,Cities,North Kansas City,1,1,0,0,0,0,0,1,0,0,0,1,4387,"North Kansas City, Missouri",NA,NA
Missouri,Cities,Rolla,2,2,0,0,0,0,0,2,2,0,0,0,20093,"Rolla, Missouri",NA,NA
Missouri,Cities,St. Charles,1,1,0,0,0,0,0,1,0,0,1,0,69364,"St. Charles, Missouri",NA,NA
Missouri,Cities,St. Joseph,1,0,0,1,0,0,0,1,0,1,0,0,76577,"St. Joseph, Missouri",NA,NA
Missouri,Cities,St. Louis,9,8,1,0,0,0,0,9,NA,3,3,3,314507,"St. Louis, Missouri",NA,NA
Missouri,Cities,St. Peters,4,1,2,1,0,0,0,3,0,1,2,0,57835,"St. Peters, Missouri",NA,NA
Missouri,Cities,University City,1,1,0,0,0,0,0,1,1,0,0,NA,35002,"University City, Missouri",NA,NA
Missouri,Universities and Colleges,University of Missouri:Kansas City,2,2,0,0,0,0,0,2,0,0,0,2,16685,"University of Missouri:Kansas City, Missouri",NA,NA
Missouri,Universities and Colleges,University of Missouri:St. Louis,1,0,1,0,0,0,0,1,0,0,1,0,16738,"University of Missouri:St. Louis, Missouri",NA,NA
Missouri,Metropolitan Counties,St. Louis County Police Department,2,1,1,0,0,0,0,2,2,0,0,0,NA,"St. Louis County Police Department, Missouri",NA,NA
Montana,Cities,Billings,4,2,1,1,0,0,0,4,3,0,0,1,111447,"Billings, Montana",NA,NA
Montana,Cities,Columbia Falls,1,0,0,0,0,1,0,1,1,0,0,0,5175,"Columbia Falls, Montana",NA,NA
Montana,Cities,Conrad,1,1,0,0,0,0,0,1,0,1,0,0,2594,"Conrad, Montana",NA,NA
Montana,Cities,Havre,1,1,0,0,0,0,0,1,0,0,0,1,9896,"Havre, Montana",NA,NA
Montana,Cities,Helena,3,0,3,0,0,0,0,3,1,2,0,0,31052,"Helena, Montana",NA,NA
Montana,Cities,Whitefish,1,0,0,1,0,0,0,1,0,0,1,0,7226,"Whitefish, Montana",NA,NA
Montana,Nonmetropolitan Counties,Big Horn,4,2,0,2,0,0,0,4,2,1,0,1,NA,"Big Horn, Montana",NA,NA
Montana,Nonmetropolitan Counties,Broadwater,1,1,0,0,0,0,0,1,0,0,1,0,NA,"Broadwater, Montana",NA,NA
Montana,Nonmetropolitan Counties,Lewis and Clark,3,3,0,0,0,0,0,3,0,0,3,0,NA,"Lewis and Clark, Montana",NA,NA
Montana,Nonmetropolitan Counties,Richland,1,0,1,0,0,0,0,1,0,0,1,0,NA,"Richland, Montana",NA,NA
Nebraska,Cities,Crete,2,2,0,0,0,0,0,2,2,0,0,0,7047,"Crete, Nebraska",NA,NA
Nebraska,Cities,Grand Island,2,2,0,0,0,0,0,2,1,1,0,0,51980,"Grand Island, Nebraska",NA,NA
Nebraska,Cities,Kearney,1,1,0,0,0,0,0,1,0,1,0,0,33471,"Kearney, Nebraska",NA,NA
Nebraska,Cities,Lincoln,19,13,3,2,0,1,0,19,6,6,4,3,281138,"Lincoln, Nebraska",NA,NA
Nebraska,Cities,Norfolk,1,1,0,0,0,0,0,1,0,1,0,0,24389,"Norfolk, Nebraska",NA,NA
Nebraska,Cities,Omaha,5,4,1,0,0,0,0,5,3,0,2,0,446163,"Omaha, Nebraska",NA,NA
Nebraska,Cities,Papillion,1,0,0,1,0,0,0,1,0,0,1,0,19576,"Papillion, Nebraska",NA,NA
Nevada,Cities,Henderson,11,9,1,1,0,0,0,11,2,4,3,2,291584,"Henderson, Nevada",NA,NA
Nevada,Cities,Las Vegas Metropolitan Police Department,26,19,1,5,0,0,1,25,3,10,2,10,1592178,"Las Vegas Metropolitan Police Department, Nevada",NA,NA
Nevada,Cities,North Las Vegas,4,3,1,0,0,0,0,4,0,1,3,0,238554,"North Las Vegas, Nevada",NA,NA
Nevada,Cities,Reno,1,0,1,0,0,0,0,1,0,0,0,1,244554,"Reno, Nevada",NA,NA
New Hampshire,Cities,Belmont,1,1,0,0,0,0,0,1,1,0,0,0,7315,"Belmont, New Hampshire",NA,NA
New Hampshire,Cities,Boscawen,1,0,0,1,0,0,0,1,0,1,0,0,3950,"Boscawen, New Hampshire",NA,NA
New Hampshire,Cities,Bow,1,1,0,0,0,0,0,1,0,0,1,0,7779,"Bow, New Hampshire",NA,NA
New Hampshire,Cities,Brookline,1,0,1,0,0,0,0,1,0,1,0,0,5256,"Brookline, New Hampshire",NA,NA
New Hampshire,Cities,Claremont,1,1,0,0,0,0,0,1,0,1,0,0,12913,"Claremont, New Hampshire",NA,NA
New Hampshire,Cities,Concord,2,1,0,1,0,0,0,2,0,1,1,0,42610,"Concord, New Hampshire",NA,NA
New Hampshire,Cities,Derry,1,1,0,0,0,0,0,1,0,0,0,1,33249,"Derry, New Hampshire",NA,NA
New Hampshire,Cities,Dover,1,0,0,0,1,0,0,1,1,0,0,0,31054,"Dover, New Hampshire",NA,NA
New Hampshire,Cities,Durham,1,0,1,0,0,0,0,1,0,0,0,1,17078,"Durham, New Hampshire",NA,NA
New Hampshire,Cities,Exeter,3,2,1,0,0,0,0,3,1,1,1,0,14635,"Exeter, New Hampshire",NA,NA
New Hampshire,Cities,Farmington,3,2,0,1,0,0,0,3,0,0,3,0,6841,"Farmington, New Hampshire",NA,NA
New Hampshire,Cities,Hillsborough,1,1,0,0,0,0,0,1,0,0,0,1,5974,"Hillsborough, New Hampshire",NA,NA
New Hampshire,Cities,Keene,3,1,2,0,0,0,0,3,0,0,1,2,23244,"Keene, New Hampshire",NA,NA
New Hampshire,Cities,Laconia,3,1,1,0,1,0,0,3,0,2,0,1,16300,"Laconia, New Hampshire",NA,NA
New Hampshire,Cities,Manchester,1,0,0,1,0,0,0,1,0,0,0,1,110353,"Manchester, New Hampshire",NA,NA
New Hampshire,Cities,Pembroke,1,1,0,0,0,0,0,1,1,0,0,0,7118,"Pembroke, New Hampshire",NA,NA
New Hampshire,Cities,Sandown,1,1,0,0,0,0,0,1,0,0,0,1,6348,"Sandown, New Hampshire",NA,NA
New Hampshire,Cities,Troy,1,1,0,0,0,0,0,1,0,0,1,0,2075,"Troy, New Hampshire",NA,NA
New Hampshire,Universities and Colleges,University of New Hampshire,1,0,0,1,0,0,0,1,1,0,0,0,15351,"University of New Hampshire, New Hampshire",NA,NA
New Jersey,Cities,Aberdeen Township,2,1,1,0,0,0,0,2,NA,0,1,1,18562,"Aberdeen Township, New Jersey",NA,NA
New Jersey,Cities,Allendale,1,0,1,0,0,0,0,1,0,1,0,0,6849,"Allendale, New Jersey",NA,NA
New Jersey,Cities,Atlantic City,1,1,0,0,0,0,0,1,0,0,1,0,39202,"Atlantic City, New Jersey",NA,NA
New Jersey,Cities,Bergenfield,1,0,1,0,0,0,0,1,0,1,0,0,27646,"Bergenfield, New Jersey",NA,NA
New Jersey,Cities,Blairstown Township,2,1,1,0,0,0,0,2,0,2,0,0,5791,"Blairstown Township, New Jersey",NA,NA
New Jersey,Cities,Bloomfield,1,1,0,0,0,0,0,1,0,1,0,0,48215,"Bloomfield, New Jersey",NA,NA
New Jersey,Cities,Brick Township,2,0,1,1,0,0,0,2,NA,1,1,0,74818,"Brick Township, New Jersey",NA,NA
New Jersey,Cities,Cinnaminson Township,1,1,0,0,0,0,0,1,0,1,0,0,16871,"Cinnaminson Township, New Jersey",NA,NA
New Jersey,Cities,Colts Neck Township,1,0,0,1,0,0,0,1,NA,0,1,0,10018,"Colts Neck Township, New Jersey",NA,NA
New Jersey,Cities,Cresskill,1,0,1,0,0,0,0,1,0,1,0,0,8815,"Cresskill, New Jersey",NA,NA
New Jersey,Cities,Dunellen,1,0,1,0,0,0,0,1,NA,0,0,1,7434,"Dunellen, New Jersey",NA,NA
New Jersey,Cities,East Brunswick Township,9,6,2,1,0,0,0,9,NA,6,2,1,49016,"East Brunswick Township, New Jersey",NA,NA
New Jersey,Cities,East Hanover Township,1,1,0,0,0,0,0,1,NA,0,0,1,11233,"East Hanover Township, New Jersey",NA,NA
New Jersey,Cities,East Orange,1,1,0,0,0,0,0,1,1,0,0,0,64787,"East Orange, New Jersey",NA,NA
New Jersey,Cities,East Rutherford,1,0,1,0,0,0,0,1,0,1,0,0,9166,"East Rutherford, New Jersey",NA,NA
New Jersey,Cities,East Windsor Township,2,2,0,0,0,0,0,2,NA,1,0,1,27537,"East Windsor Township, New Jersey",NA,NA
New Jersey,Cities,Edgewater,1,0,1,0,0,0,0,1,0,0,0,1,12079,"Edgewater, New Jersey",NA,NA
New Jersey,Cities,Edison Township,3,2,1,0,0,0,0,3,NA,2,0,1,102679,"Edison Township, New Jersey",NA,NA
New Jersey,Cities,Evesham Township,6,4,1,1,0,0,0,6,2,1,1,2,45581,"Evesham Township, New Jersey",NA,NA
New Jersey,Cities,Ewing Township,1,0,1,0,0,0,0,1,NA,0,1,0,36435,"Ewing Township, New Jersey",NA,NA
New Jersey,Cities,Florence Township,1,0,0,1,0,0,0,1,0,1,0,0,12805,"Florence Township, New Jersey",NA,NA
New Jersey,Cities,Fort Lee,3,1,1,1,0,0,0,3,1,0,1,1,36739,"Fort Lee, New Jersey",NA,NA
New Jersey,Cities,Freehold Borough,2,2,0,0,0,0,0,2,NA,0,0,2,11941,"Freehold Borough, New Jersey",NA,NA
New Jersey,Cities,Freehold Township,2,2,0,0,0,0,0,2,NA,1,1,0,35736,"Freehold Township, New Jersey",NA,NA
New Jersey,Cities,Galloway Township,1,0,1,0,0,0,0,1,0,0,1,0,37280,"Galloway Township, New Jersey",NA,NA
New Jersey,Cities,Glassboro,3,1,1,1,0,0,0,3,NA,1,0,2,19245,"Glassboro, New Jersey",NA,NA
New Jersey,Cities,Hackensack,5,2,2,1,0,0,0,5,2,2,0,1,44968,"Hackensack, New Jersey",NA,NA
New Jersey,Cities,"Hamilton Township, Mercer County",2,0,2,0,0,0,0,2,NA,2,0,0,88665,"Hamilton Township, Mercer County, New Jersey",NA,NA
New Jersey,Cities,Hammonton,1,0,1,0,0,0,0,1,0,0,1,0,14585,"Hammonton, New Jersey",NA,NA
New Jersey,Cities,Hanover Township,1,1,0,0,0,0,0,1,NA,0,0,1,14468,"Hanover Township, New Jersey",NA,NA
New Jersey,Cities,Harrison Township,2,0,1,1,0,0,0,2,NA,1,0,1,13023,"Harrison Township, New Jersey",NA,NA
New Jersey,Cities,Highland Park,3,2,1,0,0,0,0,3,NA,3,0,0,14346,"Highland Park, New Jersey",NA,NA
New Jersey,Cities,Highlands,1,1,0,0,0,0,0,1,NA,0,1,0,4838,"Highlands, New Jersey",NA,NA
New Jersey,Cities,Hillsborough Township,1,1,0,0,0,0,0,1,NA,0,0,1,40037,"Hillsborough Township, New Jersey",NA,NA
New Jersey,Cities,Hoboken,3,2,0,1,0,0,0,3,NA,0,1,2,54095,"Hoboken, New Jersey",NA,NA
New Jersey,Cities,Holmdel Township,3,0,3,0,0,0,0,3,NA,1,0,2,16651,"Holmdel Township, New Jersey",NA,NA
New Jersey,Cities,Hopewell Township,1,0,1,0,0,0,0,1,NA,0,0,1,18570,"Hopewell Township, New Jersey",NA,NA
New Jersey,Cities,Howell Township,11,4,6,1,0,0,0,11,NA,3,7,1,52306,"Howell Township, New Jersey",NA,NA
New Jersey,Cities,Jackson Township,2,1,1,0,0,0,0,2,NA,2,0,0,56563,"Jackson Township, New Jersey",NA,NA
New Jersey,Cities,Jersey City,4,3,1,0,0,0,0,4,NA,0,1,3,266179,"Jersey City, New Jersey",NA,NA
New Jersey,Cities,Keansburg,5,5,0,0,0,0,0,5,NA,1,2,2,9828,"Keansburg, New Jersey",NA,NA
New Jersey,Cities,Lacey Township,1,0,1,0,0,0,0,1,NA,0,1,0,28540,"Lacey Township, New Jersey",NA,NA
New Jersey,Cities,Lakewood Township,17,3,14,0,0,0,0,17,2,6,7,2,100269,"Lakewood Township, New Jersey",NA,NA
New Jersey,Cities,Lindenwold,1,0,1,0,0,0,0,1,0,0,1,0,17340,"Lindenwold, New Jersey",NA,NA
New Jersey,Cities,Linwood,1,0,1,0,0,0,0,1,0,0,1,0,6950,"Linwood, New Jersey",NA,NA
New Jersey,Cities,Little Falls Township,3,2,0,1,0,0,0,3,NA,0,0,3,14478,"Little Falls Township, New Jersey",NA,NA
New Jersey,Cities,Livingston Township,2,1,1,0,0,0,0,2,1,0,0,1,29788,"Livingston Township, New Jersey",NA,NA
New Jersey,Cities,Lodi,1,0,1,0,0,0,0,1,0,1,0,0,24841,"Lodi, New Jersey",NA,NA
New Jersey,Cities,Long Branch,3,2,1,0,0,0,0,3,NA,0,0,3,30959,"Long Branch, New Jersey",NA,NA
New Jersey,Cities,Madison,1,0,1,0,0,0,0,1,NA,1,0,0,16098,"Madison, New Jersey",NA,NA
New Jersey,Cities,Magnolia,2,1,1,0,0,0,0,2,0,1,1,0,4267,"Magnolia, New Jersey",NA,NA
New Jersey,Cities,Manalapan Township,4,0,3,1,0,0,0,4,NA,1,0,3,40407,"Manalapan Township, New Jersey",NA,NA
New Jersey,Cities,Manasquan,1,1,0,0,0,0,0,1,NA,0,0,1,5798,"Manasquan, New Jersey",NA,NA
New Jersey,Cities,Manchester Township,1,1,0,0,0,0,0,1,NA,0,0,1,43525,"Manchester Township, New Jersey",NA,NA
New Jersey,Cities,Medford Township,3,2,1,0,0,0,0,3,0,0,3,NA,23481,"Medford Township, New Jersey",NA,NA
New Jersey,Cities,Metuchen,1,0,1,0,0,0,0,1,NA,0,0,1,13879,"Metuchen, New Jersey",NA,NA
New Jersey,Cities,Middletown Township,1,1,0,0,0,0,0,1,NA,0,0,1,65919,"Middletown Township, New Jersey",NA,NA
New Jersey,Cities,Monmouth Beach,2,1,0,0,1,0,0,2,NA,2,0,0,3233,"Monmouth Beach, New Jersey",NA,NA
New Jersey,Cities,Montclair,6,2,2,2,0,0,0,6,2,0,0,4,38108,"Montclair, New Jersey",NA,NA
New Jersey,Cities,Montville Township,1,1,0,0,0,0,0,1,NA,1,0,0,21801,"Montville Township, New Jersey",NA,NA
New Jersey,Cities,Moonachie,1,1,0,0,0,0,0,1,0,0,0,1,2790,"Moonachie, New Jersey",NA,NA
New Jersey,Cities,Moorestown Township,1,0,1,0,0,0,0,1,0,0,1,0,20530,"Moorestown Township, New Jersey",NA,NA
New Jersey,Cities,Mount Arlington,1,1,0,0,0,0,0,1,NA,0,1,0,5324,"Mount Arlington, New Jersey",NA,NA
New Jersey,Cities,Mount Laurel Township,2,0,2,0,0,0,0,2,0,0,1,1,41828,"Mount Laurel Township, New Jersey",NA,NA
New Jersey,Cities,Mount Olive Township,1,1,0,0,0,0,0,1,NA,1,0,0,29095,"Mount Olive Township, New Jersey",NA,NA
New Jersey,Cities,Neptune Township,12,8,0,4,0,0,0,12,NA,3,7,2,27505,"Neptune Township, New Jersey",NA,NA
New Jersey,Cities,Newark,3,0,2,1,0,0,0,3,2,0,0,1,281450,"Newark, New Jersey",NA,NA
New Jersey,Cities,New Brunswick,9,5,2,2,0,0,0,9,NA,1,5,3,57158,"New Brunswick, New Jersey",NA,NA
New Jersey,Cities,New Providence,1,0,1,0,0,0,0,1,0,1,0,0,12461,"New Providence, New Jersey",NA,NA
New Jersey,Cities,Newton,1,0,1,0,0,0,0,1,NA,0,0,1,7950,"Newton, New Jersey",NA,NA
New Jersey,Cities,North Brunswick Township,1,0,1,0,0,0,0,1,NA,1,0,0,42777,"North Brunswick Township, New Jersey",NA,NA
New Jersey,Cities,Northfield,2,1,1,0,0,0,0,2,0,0,2,0,8502,"Northfield, New Jersey",NA,NA
New Jersey,Cities,North Haledon,1,1,0,0,0,0,0,1,NA,1,0,0,8529,"North Haledon, New Jersey",NA,NA
New Jersey,Cities,Nutley Township,1,1,0,0,0,0,0,1,0,0,0,1,28673,"Nutley Township, New Jersey",NA,NA
New Jersey,Cities,"Ocean Township, Monmouth County",9,3,3,3,0,0,0,9,NA,1,5,3,27070,"Ocean Township, Monmouth County, New Jersey",NA,NA
New Jersey,Cities,Paramus,1,0,1,0,0,0,0,1,0,1,0,0,26958,"Paramus, New Jersey",NA,NA
New Jersey,Cities,Passaic,1,1,0,0,0,0,0,1,NA,0,1,0,70972,"Passaic, New Jersey",NA,NA
New Jersey,Cities,Pemberton Township,3,3,0,0,0,0,0,3,0,1,1,1,27739,"Pemberton Township, New Jersey",NA,NA
New Jersey,Cities,Pequannock Township,1,1,0,0,0,0,0,1,NA,1,0,0,15425,"Pequannock Township, New Jersey",NA,NA
New Jersey,Cities,Piscataway Township,1,0,1,0,0,0,0,1,NA,0,1,0,58181,"Piscataway Township, New Jersey",NA,NA
New Jersey,Cities,Plainsboro Township,1,0,1,0,0,0,0,1,NA,0,0,1,23621,"Plainsboro Township, New Jersey",NA,NA
New Jersey,Cities,Point Pleasant Beach,1,0,1,0,0,0,0,1,NA,0,1,0,4519,"Point Pleasant Beach, New Jersey",NA,NA
New Jersey,Cities,Pompton Lakes,1,1,0,0,0,0,0,1,NA,0,1,0,11164,"Pompton Lakes, New Jersey",NA,NA
New Jersey,Cities,Princeton,4,1,2,1,0,0,0,4,NA,2,2,0,29660,"Princeton, New Jersey",NA,NA
New Jersey,Cities,Randolph Township,2,0,2,0,0,0,0,2,NA,2,0,0,25877,"Randolph Township, New Jersey",NA,NA
New Jersey,Cities,Raritan Township,1,0,0,1,0,0,0,1,NA,0,1,0,22011,"Raritan Township, New Jersey",NA,NA
New Jersey,Cities,Readington Township,1,1,0,0,0,0,0,1,NA,1,0,0,15893,"Readington Township, New Jersey",NA,NA
New Jersey,Cities,Robbinsville Township,1,0,1,0,0,0,0,1,NA,0,0,1,14209,"Robbinsville Township, New Jersey",NA,NA
New Jersey,Cities,Rockaway Township,1,0,1,0,0,0,0,1,NA,0,0,1,24655,"Rockaway Township, New Jersey",NA,NA
New Jersey,Cities,Saddle Brook Township,1,0,1,0,0,0,0,1,1,0,0,0,14108,"Saddle Brook Township, New Jersey",NA,NA
New Jersey,Cities,Scotch Plains Township,1,1,0,0,0,0,0,1,0,0,1,0,24144,"Scotch Plains Township, New Jersey",NA,NA
New Jersey,Cities,Sea Isle City,1,1,0,0,0,0,0,1,0,0,1,0,2080,"Sea Isle City, New Jersey",NA,NA
New Jersey,Cities,Secaucus,4,2,1,1,0,0,0,4,NA,0,3,1,19528,"Secaucus, New Jersey",NA,NA
New Jersey,Cities,Somerville,1,0,0,1,0,0,0,1,NA,0,1,0,12198,"Somerville, New Jersey",NA,NA
New Jersey,Cities,South Brunswick Township,15,3,11,1,0,0,0,15,NA,4,5,6,45862,"South Brunswick Township, New Jersey",NA,NA
New Jersey,Cities,South Orange,3,2,0,1,0,0,0,3,1,0,0,2,16332,"South Orange, New Jersey",NA,NA
New Jersey,Cities,South River,1,0,1,0,0,0,0,1,NA,1,0,0,16391,"South River, New Jersey",NA,NA
New Jersey,Cities,Spotswood,1,1,0,0,0,0,0,1,NA,1,0,0,8477,"Spotswood, New Jersey",NA,NA
New Jersey,Cities,Toms River Township,2,0,2,0,0,0,0,2,NA,0,2,0,90504,"Toms River Township, New Jersey",NA,NA
New Jersey,Cities,Trenton,1,1,0,0,0,0,0,1,NA,0,1,0,83644,"Trenton, New Jersey",NA,NA
New Jersey,Cities,Union Township,1,0,1,0,0,0,0,1,0,0,0,1,58109,"Union Township, New Jersey",NA,NA
New Jersey,Cities,Vineland,4,2,2,0,0,0,0,4,0,0,0,4,60823,"Vineland, New Jersey",NA,NA
New Jersey,Cities,Voorhees Township,2,2,0,0,0,0,0,2,1,0,0,1,29235,"Voorhees Township, New Jersey",NA,NA
