"State","Agency_Type","Agency_name","Total_incidents_bias_motivation","Bias_Motivation_Race_Ethnicity_Ancestry","Bias_Motivation_Religion","Bias_Motivation_Sexual_orientation","Bias_Motivation_Disability","Bias_Motivation_Gender","Bias_Motivation_Gender_Identity","Total_incidents_Q1_to_Q4","No_of_incidents_Q1","No_of_incidents_Q2","No_of_incidents_Q3","No_of_incidents_Q4","Population"
"Tennessee","Cities","Hendersonville",1,1,0,0,0,0,0,1,0,0,1,0,"56,965"
"Tennessee","Cities","Humboldt",1,1,0,0,0,0,0,1,0,0,1,0,"8,287"
"Tennessee","Cities","Jackson",3,2,1,0,0,0,0,3,1,0,2,0,"66,990"
"Tennessee","Cities","Jamestown",7,7,0,0,0,0,0,7,7,0,0,0,"1,945"
"Tennessee","Cities","Jasper",1,0,0,1,0,0,0,1,0,0,1,0,"3,323"
"Tennessee","Cities","Johnson City",2,0,0,1,1,0,0,2,1,0,0,1,"66,511"
"Tennessee","Cities","Kingsport",1,1,0,0,0,0,0,1,0,0,0,1,"53,059"
"Tennessee","Cities","Knoxville",1,0,1,0,0,0,0,1,0,1,0,0,"186,583"
"Tennessee","Cities","Lebanon",3,2,1,0,0,0,0,3,2,0,0,1,"31,125"
"Tennessee","Cities","Lenoir City",1,1,0,0,0,0,0,1,0,0,0,1,"9,175"
"Tennessee","Cities","Livingston",1,1,0,0,0,0,0,1,0,0,1,0,"4,073"
"Tennessee","Cities","Memphis",9,1,1,7,0,0,0,9,3,3,2,1,"656,434"
"Tennessee","Cities","Milan",1,1,0,0,0,0,0,1,0,1,0,0,"7,803"
"Tennessee","Cities","Millington",1,1,0,0,0,0,0,1,0,1,0,0,"11,002"
"Tennessee","Cities","Morristown",1,1,0,0,0,0,0,1,1,0,0,0,"29,576"
"Tennessee","Cities","Murfreesboro2",3,2,0,1,0,0,0,3,0,1,1,1,"129,730"
"Tennessee","Cities","Nashville Metropolitan",12,5,2,5,0,0,0,12,3,4,5,0,"668,685"
"Tennessee","Cities","Newport",1,1,0,0,0,0,0,1,0,0,1,0,"6,812"
"Tennessee","Cities","Oak Ridge",1,0,0,1,0,0,0,1,0,1,0,0,"29,296"
"Tennessee","Cities","Pigeon Forge",3,2,1,0,0,0,0,3,1,2,0,0,"6,230"
"Tennessee","Cities","Portland",1,0,1,0,0,0,0,1,0,0,1,0,"12,502"
"Tennessee","Cities","Spring Hill",2,2,0,0,0,0,0,2,1,0,0,1,"37,599"
"Tennessee","Cities","White House",1,0,0,1,0,0,0,1,1,0,0,0,"11,419"
"Tennessee","Universities and Colleges","Pellissippi State Community College",1,0,1,0,0,0,0,1,0,0,0,1,"10,325"
"Tennessee","Universities and Colleges","Tennessee Technological University",2,2,0,0,0,0,0,2,0,0,2,0,"10,900"
"Tennessee","Universities and Colleges","University of Tennessee, Knoxville",1,0,0,1,0,0,0,1,0,0,1,0,"27,845"
"Tennessee","Universities and Colleges","University of the South",1,1,0,0,0,0,0,1,1,0,0,0,"1,797"
"Tennessee","Metropolitan Counties","Anderson",1,1,0,0,0,0,0,1,0,0,1,0,
"Tennessee","Metropolitan Counties","Bradley",3,2,0,1,0,0,0,3,1,0,1,1,
"Tennessee","Metropolitan Counties","Dickson",2,2,0,0,0,0,0,2,0,2,0,0,
"Tennessee","Metropolitan Counties","Hamblen",1,1,0,0,0,0,0,1,0,0,0,1,
"Tennessee","Metropolitan Counties","Hamilton",8,2,4,1,1,0,0,8,3,2,0,3,
"Tennessee","Metropolitan Counties","Knox",1,1,0,0,0,0,0,1,0,0,1,0,
"Tennessee","Metropolitan Counties","Montgomery",1,1,0,0,0,0,0,1,0,0,0,1,
"Tennessee","Metropolitan Counties","Roane",1,0,0,1,0,0,0,1,0,0,1,0,
"Tennessee","Metropolitan Counties","Rutherford",1,1,0,0,0,0,0,1,0,0,0,1,
"Tennessee","Metropolitan Counties","Shelby",18,16,0,0,2,0,0,18,6,5,2,5,
"Tennessee","Metropolitan Counties","Sullivan",2,1,0,1,0,0,0,2,0,2,0,0,
"Tennessee","Nonmetropolitan Counties","Lawrence",1,0,1,0,0,0,0,1,0,0,0,1,
"Tennessee","Nonmetropolitan Counties","Sevier",1,1,0,0,0,0,0,1,1,0,0,0,
"Tennessee","Other Agencies","Department of Safety",11,11,0,0,0,0,0,11,1,1,7,2,
"Texas","Cities","Arlington",5,4,1,0,0,0,0,5,0,2,2,1,"392,666"
"Texas","Cities","Austin",19,10,2,6,0,0,1,19,7,6,4,2,"956,911"
"Texas","Cities","Beaumont",4,4,0,0,0,0,0,4,3,0,0,1,"118,283"
"Texas","Cities","Bedford",6,1,0,0,0,0,5,6,0,0,0,6,"49,803"
"Texas","Cities","Borger",1,1,0,0,0,0,0,1,0,0,1,0,"12,894"
"Texas","Cities","Burleson",1,1,0,0,0,0,0,1,0,1,0,0,"45,116"
"Texas","Cities","Cedar Hill",1,1,0,0,0,0,0,1,0,0,1,0,"49,215"
"Texas","Cities","Cedar Park",2,1,0,1,0,0,0,2,0,2,0,0,"69,051"
"Texas","Cities","Center",1,0,0,0,0,1,0,1,0,0,0,1,"5,218"
"Texas","Cities","College Station",1,0,1,0,0,0,0,1,0,0,1,0,"110,785"
"Texas","Cities","Converse",1,0,0,0,1,0,0,1,0,1,0,0,"22,782"
"Texas","Cities","Dallas",11,7,2,2,0,0,0,11,1,5,4,1,"1,320,939"
"Texas","Cities","Denison",1,0,0,1,0,0,0,1,0,1,0,0,"23,237"
"Texas","Cities","Denton",3,2,0,1,0,0,0,3,1,1,1,0,"134,054"
"Texas","Cities","El Paso",1,0,0,1,0,0,0,1,0,0,0,1,"687,193"
"Texas","Cities","Fort Worth",20,11,3,5,1,0,0,20,7,5,3,5,"851,849"
"Texas","Cities","Frankston",1,1,0,0,0,0,0,1,0,1,0,0,"1,163"
"Texas","Cities","Galveston",6,5,0,1,0,0,0,6,1,1,3,1,"50,667"
"Texas","Cities","Gilmer",1,1,0,0,0,0,0,1,0,1,0,0,"5,246"
"Texas","Cities","Grand Prairie",1,1,0,0,0,0,0,1,0,1,0,0,"190,270"
"Texas","Cities","Hedwig Village",1,0,1,0,0,0,0,1,0,1,0,0,"2,724"
"Texas","Cities","Houston",8,3,1,2,0,0,2,8,1,1,3,3,"2,334,348"
"Texas","Cities","League City",1,1,0,0,0,0,0,1,0,1,0,0,"101,436"
"Texas","Cities","Levelland",2,2,0,0,0,0,0,2,0,0,1,1,"13,997"
"Texas","Cities","Lewisville",2,2,0,0,0,0,0,2,1,0,0,1,"105,762"
"Texas","Cities","Livingston",1,1,0,0,0,0,0,1,1,0,0,0,"5,140"
"Texas","Cities","Longview",3,2,0,0,1,0,0,3,0,0,1,2,"82,632"
"Texas","Cities","McKinney",7,5,0,2,0,0,0,7,0,3,2,2,"169,689"
"Texas","Cities","Odessa",3,2,1,0,0,0,0,3,1,0,1,1,"123,209"
"Texas","Cities","Plano",1,1,0,0,0,0,0,1,0,0,1,0,"288,242"
"Texas","Cities","Pleasanton",1,1,0,0,0,0,0,1,0,0,1,0,"10,013"
"Texas","Cities","Reno",1,0,1,0,0,0,0,1,0,0,1,0,"3,302"
"Texas","Cities","Rockwall",1,1,0,0,0,0,0,1,0,1,0,0,"43,542"
"Texas","Cities","Round Rock",2,0,1,1,0,0,0,2,0,1,1,0,"119,308"
"Texas","Cities","San Angelo",1,0,0,1,0,0,0,1,0,0,0,1,"101,870"
"Texas","Cities","San Antonio",9,6,2,1,0,0,0,9,2,1,4,2,"1,498,642"
"Texas","Cities","San Marcos",1,0,0,1,0,0,0,1,0,0,0,1,"64,380"
"Texas","Cities","Seabrook",1,1,0,0,0,0,0,1,0,1,0,0,"14,091"
"Texas","Cities","Sealy",1,1,0,0,0,0,0,1,0,1,0,0,"6,469"
"Texas","Cities","Sugar Land",1,1,0,0,0,0,0,1,0,0,0,1,"90,088"
"Texas","Cities","Teague",1,1,0,0,0,0,0,1,0,0,1,0,"3,575"
"Texas","Cities","Temple",1,1,0,0,0,0,0,1,0,0,0,1,"73,411"
"Texas","Cities","Texas City",2,2,0,0,0,0,0,2,0,0,0,2,"48,095"
"Texas","Cities","Tomball",1,1,0,0,0,0,0,1,0,0,0,1,"11,700"
"Texas","Cities","Tyler",4,2,0,1,1,0,0,4,1,3,0,0,"105,044"
"Texas","Cities","Weslaco",2,1,0,1,0,0,0,2,0,2,0,0,"39,987"
"Texas","Cities","Wichita Falls",2,1,1,0,0,0,0,2,0,1,0,1,"104,685"
"Texas","Cities","Willis",1,1,0,0,0,0,0,1,0,0,1,0,"6,401"
"Texas","Universities and Colleges","Amarillo College",1,1,0,0,0,0,0,1,1,0,0,0,"9,936"
"Texas","Universities and Colleges","Baylor University, Waco",1,1,0,0,0,0,0,1,0,0,0,1,"16,787"
"Texas","Universities and Colleges","Southwestern University",2,0,0,2,0,0,0,2,0,0,0,2,"1,515"
"Texas","Universities and Colleges","Texas State Technical College, West Texas3",1,0,0,1,0,0,0,1,1,0,0,0,
"Texas","Universities and Colleges","Texas Tech University, Lubbock",1,1,0,0,0,0,0,1,0,0,0,1,"35,859"
"Texas","Universities and Colleges","Tyler Junior College",1,0,1,0,0,0,0,1,0,1,0,0,"10,934"
"Texas","Universities and Colleges","University of Texas, Dallas",2,0,2,0,0,0,0,2,2,0,0,0,"24,554"
"Texas","Metropolitan Counties","Bexar",1,1,0,0,0,0,0,1,1,0,0,0,
"Texas","Metropolitan Counties","Lubbock",1,1,0,0,0,0,0,1,0,0,0,1,
"Texas","Metropolitan Counties","Parker",2,0,0,1,1,0,0,2,0,1,1,0,
"Texas","Metropolitan Counties","Travis",7,3,2,2,0,0,0,7,1,4,1,1,
"Texas","Metropolitan Counties","Williamson",3,2,1,0,0,0,0,3,1,1,0,1,
"Texas","Nonmetropolitan Counties","Brewster",1,0,0,1,0,0,0,1,1,0,0,0,
"Texas","Nonmetropolitan Counties","San Jacinto",1,1,0,0,0,0,0,1,1,0,0,0,
"Texas","Nonmetropolitan Counties","Zavala",1,1,0,0,0,0,0,1,0,0,1,0,
"Texas","Other Agencies","Dallas-Fort Worth International Airport",1,0,0,1,0,0,0,1,0,0,1,0,
"Texas","Other Agencies","Hospital District, Dallas County",1,1,0,0,0,0,0,1,0,0,1,0,
"Texas","Other Agencies","Independent School District, El Paso",1,0,0,1,0,0,0,1,0,0,0,1,
"Utah","Cities","Bountiful",3,3,0,0,0,0,0,3,0,0,0,3,"44,003"
"Utah","Cities","Centerville",1,1,0,0,0,0,0,1,0,0,1,0,"17,204"
"Utah","Cities","Draper",1,0,1,0,0,0,0,1,0,1,0,0,"47,696"
"Utah","Cities","Farmington",1,0,1,0,0,0,0,1,0,1,0,0,"23,505"
"Utah","Cities","Grantsville",2,2,0,0,0,0,0,2,0,2,0,0,"10,253"
"Utah","Cities","Helper",1,1,0,0,0,0,0,1,1,0,0,0,"2,094"
"Utah","Cities","Hurricane",1,1,0,0,0,0,0,1,0,0,1,0,"15,869"
"Utah","Cities","Layton",1,1,0,0,0,0,0,1,0,0,1,0,"75,482"
"Utah","Cities","Lindon",1,1,0,0,0,0,0,1,0,0,0,1,"10,958"
"Utah","Cities","Moab",1,1,0,0,0,0,0,1,0,0,1,0,"5,262"
"Utah","Cities","North Ogden",2,2,0,0,0,0,0,2,0,1,1,0,"18,654"
"Utah","Cities","Ogden2",8,3,0,4,1,0,0,8,1,1,3,3,"85,930"
"Utah","Cities","Payson",2,1,0,1,0,0,0,2,1,1,0,0,"19,738"
"Utah","Cities","Pleasant View",1,1,0,0,0,0,0,1,0,1,0,0,"9,548"
"Utah","Cities","Roosevelt",1,0,0,1,0,0,0,1,0,0,0,1,"7,179"
"Utah","Cities","Salt Lake City",1,1,0,0,0,0,0,1,0,0,1,0,"193,918"
"Utah","Cities","Santa Clara/Ivins",1,0,1,0,0,0,0,1,0,0,0,1,"15,107"
"Utah","Cities","Saratoga Springs",2,0,2,0,0,0,0,2,0,2,0,0,"27,211"
"Utah","Cities","South Jordan",1,1,0,0,0,0,0,1,0,1,0,0,"70,226"
"Utah","Cities","South Ogden",1,1,0,0,0,0,0,1,0,1,0,0,"17,026"
"Utah","Cities","South Salt Lake",1,1,0,0,0,0,0,1,0,0,1,0,"25,022"
"Utah","Cities","St. George",2,2,0,0,0,0,0,2,0,0,0,2,"81,755"
"Utah","Cities","Tooele",3,2,0,1,0,0,0,3,1,2,0,0,"33,448"
"Utah","Cities","West Jordan",2,2,0,0,0,0,0,2,0,0,2,0,"113,595"
"Utah","Cities","West Valley",4,3,1,0,0,0,0,4,3,0,0,1,"137,558"
"Utah","Universities and Colleges","Brigham Young University",2,2,0,0,0,0,0,2,0,0,1,1,"33,469"
"Utah","Universities and Colleges","Utah State University, Logan",1,0,0,1,0,0,0,1,0,0,0,1,"28,622"
"Utah","Metropolitan Counties","Salt Lake County Unified Police Department",1,0,1,0,0,0,0,1,1,0,0,0,
"Utah","Metropolitan Counties","Utah",1,1,0,0,0,0,0,1,0,0,1,0,
"Utah","Metropolitan Counties","Washington",1,0,1,0,0,0,0,1,0,0,1,0,
"Utah","State Police Agencies","Utah Highway Patrol",10,10,0,0,0,0,0,10,3,3,1,3,
"Utah","Other Agencies","Utah Transit Authority",5,3,0,1,1,0,0,5,2,0,2,1,
"Vermont","Cities","Barre",1,1,0,0,0,0,0,1,0,0,1,0,"8,687"
"Vermont","Cities","Barre Town",1,1,0,0,0,0,0,1,0,1,0,0,"7,791"
"Vermont","Cities","Brandon",1,1,0,0,0,0,0,1,1,0,0,0,"3,801"
"Vermont","Cities","Burlington",5,2,1,2,0,0,0,5,2,0,1,2,"42,454"
"Vermont","Cities","Chester",1,0,0,0,1,0,0,1,0,1,0,0,"3,069"
"Vermont","Cities","Colchester",1,1,0,0,0,0,0,1,0,1,0,0,"17,437"
"Vermont","Cities","Middlebury",1,0,1,0,0,0,0,1,0,0,0,1,"8,570"
"Vermont","Cities","Milton",2,1,0,1,0,0,0,2,0,1,1,0,"10,921"
"Vermont","Cities","Rutland",1,0,1,0,0,0,0,1,0,0,0,1,"15,698"
"Vermont","Cities","Springfield",1,1,0,0,0,0,0,1,0,0,0,1,"9,132"
"Vermont","Cities","St. Albans",2,2,0,0,0,0,0,2,0,2,0,0,"6,799"
"Vermont","Cities","St. Johnsbury",4,4,0,0,0,0,0,4,0,3,0,1,"7,414"
"Vermont","Cities","Williston",1,1,0,0,0,0,0,1,0,0,0,1,"9,556"
"Vermont","Universities and Colleges","University of Vermont",2,0,2,0,0,0,0,2,0,0,2,0,"12,815"
"Vermont","Nonmetropolitan Counties","Lamoille",1,1,0,0,0,0,0,1,1,0,0,0,
"Virginia","Cities","Alexandria",2,0,0,2,0,0,0,2,0,1,1,0,"155,319"
"Virginia","Cities","Chesapeake",4,2,1,0,1,0,0,4,2,1,1,0,"236,570"
"Virginia","Cities","Clifton Forge",1,1,0,0,0,0,0,1,1,0,0,0,"3,713"
"Virginia","Cities","Covington",1,0,1,0,0,0,0,1,0,0,1,0,"5,570"
"Virginia","Cities","Front Royal",3,1,0,2,0,0,0,3,1,0,1,1,"15,193"
"Virginia","Cities","Hampton",1,1,0,0,0,0,0,1,0,1,0,0,"135,504"
"Virginia","Cities","Harrisonburg",4,3,1,0,0,0,0,4,1,0,3,0,"52,972"
"Virginia","Cities","Herndon",1,0,1,0,0,0,0,1,0,0,1,0,"24,806"
"Virginia","Cities","Manassas",1,1,0,0,0,0,0,1,0,0,1,0,"42,267"
"Virginia","Cities","Newport News",4,3,0,1,0,0,0,4,0,1,2,1,"181,676"
"Virginia","Cities","Norfolk",1,0,1,0,0,0,0,1,0,0,1,0,"245,734"
"Virginia","Cities","Portsmouth",3,3,0,0,0,0,0,3,0,1,1,1,"95,813"
"Virginia","Cities","Purcellville",1,1,0,0,0,0,0,1,0,0,1,0,"9,547"
"Virginia","Cities","Radford",1,1,0,0,0,0,0,1,0,0,0,1,"17,504"
"Virginia","Cities","Richmond",1,0,1,0,0,0,0,1,1,0,0,0,"222,430"
"Virginia","Cities","Rocky Mount",1,1,0,0,0,0,0,1,1,0,0,0,"4,803"
"Virginia","Cities","Virginia Beach",5,2,0,3,0,0,0,5,0,0,3,2,"453,017"
"Virginia","Cities","Waynesboro",1,1,0,0,0,0,0,1,1,0,0,0,"21,464"
"Virginia","Cities","Williamsburg",1,1,0,0,0,0,0,1,0,0,0,1,"15,256"
"Virginia","Cities","Woodstock",1,1,0,0,0,0,0,1,0,1,0,0,"5,277"
"Virginia","Universities and Colleges","College of William and Mary",1,0,0,1,0,0,0,1,1,0,0,0,"8,484"
"Virginia","Universities and Colleges","Emory and Henry College",1,1,0,0,0,0,0,1,0,1,0,0,"1,117"
"Virginia","Universities and Colleges","George Mason University",1,0,1,0,0,0,0,1,1,0,0,0,"33,929"
"Virginia","Universities and Colleges","Hampton University",1,1,0,0,0,0,0,1,0,0,1,,"4,269"
"Virginia","Universities and Colleges","Old Dominion University",2,2,0,0,0,0,0,2,2,0,0,0,"24,672"
"Virginia","Universities and Colleges","Radford University",1,1,0,0,0,0,0,1,1,0,0,0,"9,743"
"Virginia","Universities and Colleges","University of Virginia",1,0,0,1,0,0,0,1,0,0,0,1,"23,883"
"Virginia","Universities and Colleges","Virginia Commonwealth University",2,1,0,1,0,0,0,2,0,0,0,2,"30,918"
"Virginia","Metropolitan Counties","Albemarle County Police Department",4,3,0,1,0,0,0,4,1,2,1,0,
"Virginia","Metropolitan Counties","Amelia",1,1,0,0,0,0,0,1,0,0,1,0,
"Virginia","Metropolitan Counties","Arlington County Police Department",3,2,1,0,0,0,0,3,0,0,1,2,
"Virginia","Metropolitan Counties","Fairfax County Police Department",24,14,6,4,0,0,0,24,7,7,3,7,
"Virginia","Metropolitan Counties","Franklin",1,0,1,0,0,0,0,1,0,0,0,1,
"Virginia","Metropolitan Counties","Frederick",1,1,0,0,0,0,0,1,0,0,0,1,
"Virginia","Metropolitan Counties","Hanover",1,1,0,0,0,0,0,1,0,0,0,1,
"Virginia","Metropolitan Counties","Henrico County Police Department",1,0,1,0,0,0,0,1,1,0,0,0,
"Virginia","Metropolitan Counties","Loudoun",8,5,1,2,0,0,0,8,0,0,1,7,
"Virginia","Metropolitan Counties","Mathews",1,1,0,0,0,0,0,1,0,0,1,0,
"Virginia","Metropolitan Counties","Montgomery",1,0,1,0,0,0,0,1,1,0,0,0,
"Virginia","Metropolitan Counties","Powhatan",1,1,0,0,0,0,0,1,0,0,1,0,
"Virginia","Metropolitan Counties","Prince William County Police Department",6,5,1,0,0,0,0,6,1,0,2,3,
"Virginia","Metropolitan Counties","Spotsylvania",1,1,0,0,0,0,0,1,0,0,0,1,
"Virginia","Metropolitan Counties","Stafford",4,4,0,0,0,0,0,4,0,2,0,2,
"Virginia","Metropolitan Counties","Washington",2,2,0,0,0,0,0,2,0,1,1,0,
"Virginia","Metropolitan Counties","York",1,1,0,0,0,0,0,1,0,0,0,1,
"Virginia","Nonmetropolitan Counties","Accomack",2,0,0,0,2,0,0,2,0,0,2,0,
"Virginia","Nonmetropolitan Counties","Grayson",1,1,0,0,0,0,0,1,0,0,0,1,
"Virginia","Nonmetropolitan Counties","Louisa",2,1,0,1,0,0,0,2,0,1,1,0,
"Virginia","Nonmetropolitan Counties","Shenandoah",1,1,0,0,0,0,0,1,0,1,0,0,
"Virginia","State Police Agencies","State Police:Chesapeake",1,1,0,0,0,0,0,1,0,0,1,0,
"Virginia","State Police Agencies","State Police:Fairfax County",2,0,1,1,0,0,0,2,0,1,0,1,
"Virginia","State Police Agencies","State Police:Goochland County",1,0,0,1,0,0,0,1,0,0,0,1,
"Virginia","State Police Agencies","State Police:Newport News",1,1,0,0,0,0,0,1,0,0,0,1,
"Virginia","State Police Agencies","State Police:Rockingham County",1,0,0,1,0,0,0,1,0,0,1,0,
"Virginia","State Police Agencies","State Police:Surry County",1,0,1,0,0,0,0,1,0,0,0,1,
"Washington","Cities","Aberdeen",2,1,0,1,0,0,0,2,2,0,0,0,"16,155"
"Washington","Cities","Algona",1,1,0,0,0,0,0,1,0,0,1,0,"3,166"
"Washington","Cities","Arlington",1,1,0,0,0,0,0,1,0,0,0,1,"19,142"
"Washington","Cities","Auburn",5,4,1,0,0,0,0,5,1,2,1,1,"78,400"
"Washington","Cities","Bainbridge Island",1,0,0,1,0,0,0,1,0,0,1,0,"23,998"
"Washington","Cities","Battle Ground",1,1,0,0,0,0,0,1,0,0,0,1,"19,734"
"Washington","Cities","Bellevue",18,2,13,3,0,0,0,18,6,5,3,4,"142,238"
"Washington","Cities","Bellingham",8,7,0,1,0,0,0,8,3,0,1,4,"86,005"
"Washington","Cities","Bothell",1,1,0,0,0,0,0,1,0,0,0,1,"43,828"
"Washington","Cities","Brier",1,1,0,0,0,0,0,1,1,0,0,0,"6,753"
"Washington","Cities","Centralia",5,4,1,0,0,0,0,5,1,0,4,0,"16,785"
"Washington","Cities","Darrington",1,1,0,0,0,0,0,1,1,0,0,0,"1,381"
"Washington","Cities","Des Moines",1,1,0,0,0,0,0,1,0,0,0,1,"31,523"
"Washington","Cities","Edmonds",5,4,1,0,0,0,0,5,0,0,3,2,"41,705"
"Washington","Cities","Enumclaw",1,1,0,0,0,0,0,1,0,0,1,0,"11,709"
"Washington","Cities","Everett",5,4,1,0,0,0,0,5,2,0,0,3,"108,988"
"Washington","Cities","Federal Way",2,2,0,0,0,0,0,2,1,0,0,1,"96,338"
"Washington","Cities","Forks",2,1,0,0,0,1,0,2,0,1,1,0,"3,787"
"Washington","Cities","Granite Falls",1,0,0,1,0,0,0,1,0,0,1,0,"3,516"
"Washington","Cities","Kent",16,8,3,5,0,0,0,16,3,5,5,3,"128,604"
"Washington","Cities","Kettle Falls",1,1,0,0,0,0,0,1,0,0,1,0,"1,596"
"Washington","Cities","Kirkland",1,1,0,0,0,0,0,1,0,1,0,0,"88,627"
"Washington","Cities","Lake Forest Park",1,0,1,0,0,0,0,1,0,0,0,1,"13,369"
"Washington","Cities","Lake Stevens",2,2,0,0,0,0,0,2,0,1,1,0,"31,440"
"Washington","Cities","Lakewood",3,2,0,1,0,0,0,3,0,0,1,2,"60,153"
"Washington","Cities","Longview",7,5,2,0,0,0,0,6,2,1,1,2,"36,854"
"Washington","Cities","Lynnwood",2,2,0,0,0,0,0,2,0,0,1,1,"37,217"
"Washington","Cities","Marysville",4,2,1,0,0,0,1,4,2,0,1,1,"68,172"
"Washington","Cities","Mill Creek",1,0,0,1,0,0,0,1,0,0,0,1,"20,419"
"Washington","Cities","Milton",1,1,0,0,0,0,0,1,0,1,0,0,"7,785"
"Washington","Cities","Mountlake Terrace",1,1,0,0,0,0,0,1,0,0,1,0,"21,212"
"Washington","Cities","Mount Vernon",1,0,0,0,0,0,1,1,0,1,0,0,"34,521"
"Washington","Cities","Mukilteo",1,0,1,0,0,0,0,1,0,1,0,0,"21,416"
"Washington","Cities","Oak Harbor",3,2,0,0,1,0,0,3,0,2,1,0,"22,795"
"Washington","Cities","Olympia",1,1,0,0,0,0,0,1,0,0,1,0,"50,972"
"Washington","Cities","Orting",3,3,0,0,0,0,0,3,0,1,2,0,"7,594"
"Washington","Cities","Pasco",1,1,0,0,0,0,0,1,0,1,0,0,"71,077"
"Washington","Cities","Port Angeles",5,4,0,1,0,0,0,5,0,2,2,1,"19,525"
"Washington","Cities","Port Townsend",1,0,1,0,0,0,0,1,0,0,0,1,"9,378"
"Washington","Cities","Pullman",2,0,1,1,0,0,0,2,1,0,1,0,"33,456"
"Washington","Cities","Puyallup",3,2,1,0,0,0,0,3,1,2,0,0,"40,167"
"Washington","Cities","Redmond",7,2,5,0,0,0,0,6,0,1,0,5,"61,893"
"Washington","Cities","Renton",8,5,1,2,0,0,0,8,0,4,2,2,"101,908"
"Washington","Cities","Richland",2,2,0,0,0,0,0,2,0,0,1,1,"55,475"
"Washington","Cities","Sammamish",7,5,1,0,0,1,0,7,0,0,6,1,"53,387"
"Washington","Cities","Seattle",118,64,12,33,0,0,9,118,30,27,33,28,"700,313"
"Washington","Cities","Snohomish",1,1,0,0,0,0,0,1,0,0,1,0,"9,773"
"Washington","Cities","Spokane",8,6,1,1,0,0,0,8,1,2,,5,"214,028"
"Washington","Cities","Spokane Valley",10,8,1,1,0,0,0,10,2,1,1,6,"95,923"
"Washington","Cities","Stanwood",1,1,0,0,0,0,0,1,0,0,0,1,"6,888"
"Washington","Cities","Tacoma",9,4,0,5,0,0,0,9,2,2,3,2,"209,914"
"Washington","Cities","Tenino",1,1,0,0,0,0,0,1,0,0,1,0,"1,761"
"Washington","Cities","Tukwila",1,1,0,0,0,0,0,1,1,0,0,0,"20,195"
"Washington","Cities","Vancouver",4,4,0,0,0,0,0,4,0,4,0,0,"174,912"
"Washington","Cities","Walla Walla",7,6,0,0,1,0,0,7,4,2,0,1,"32,326"
"Washington","Cities","White Salmon",2,2,0,0,0,0,0,2,1,1,0,0,"2,364"
"Washington","Cities","Woodinville",1,0,1,0,0,0,0,1,0,0,1,0,"11,953"
"Washington","Cities","Yakima",5,3,1,1,0,0,0,5,0,2,1,2,"94,111"
"Washington","Universities and Colleges","Eastern Washington University",1,0,0,1,0,0,0,1,1,0,0,0,"12,361"
"Washington","Universities and Colleges","Evergreen State College",2,0,0,1,0,0,1,2,1,1,0,0,"4,190"
"Washington","Universities and Colleges","University of Washington",4,1,1,1,0,1,0,4,0,2,1,1,"45,408"
"Washington","Universities and Colleges","Washington State University, Pullman",1,1,0,0,0,0,0,1,1,0,0,0,"29,686"
"Washington","Universities and Colleges","Western Washington University",2,1,0,1,0,0,0,2,0,0,0,2,"15,332"
"Washington","Metropolitan Counties","Clark",1,1,0,0,0,0,0,1,0,0,0,1,
"Washington","Metropolitan Counties","Cowlitz",5,2,1,2,0,0,0,5,1,0,3,1,
"Washington","Metropolitan Counties","King",14,11,2,1,0,0,0,14,2,4,4,4,
"Washington","Metropolitan Counties","Pierce",11,10,0,1,0,0,0,11,3,2,0,6,
"Washington","Metropolitan Counties","Skagit",1,0,0,0,0,0,1,1,0,1,0,0,
"Washington","Metropolitan Counties","Snohomish",6,4,2,0,0,0,0,6,2,2,1,1,
"Washington","Metropolitan Counties","Spokane",1,1,0,0,0,0,0,1,0,0,0,1,
"Washington","Metropolitan Counties","Walla Walla",1,0,1,0,0,0,0,1,0,0,1,0,
"Washington","Metropolitan Counties","Whatcom",13,8,2,3,0,0,0,13,5,3,3,2,
"Washington","Metropolitan Counties","Yakima",4,4,0,0,0,0,0,4,0,1,1,2,
"Washington","Nonmetropolitan Counties","Grays Harbor",1,1,0,0,0,0,0,1,1,0,0,0,
"Washington","Nonmetropolitan Counties","Island",1,1,0,0,0,0,0,1,0,0,0,1,
"Washington","Nonmetropolitan Counties","Lewis",1,1,0,0,0,0,0,1,0,0,1,0,
"Washington","Nonmetropolitan Counties","Mason",1,0,1,0,0,0,0,1,0,0,1,0,
"Washington","Nonmetropolitan Counties","San Juan",1,0,0,0,0,0,1,1,0,0,0,1,
"Washington","Tribal Agencies","Lummi Tribal",1,1,0,0,0,0,0,1,0,0,0,1,
"Washington","Other Agencies","Port of Seattle",1,1,0,0,0,0,0,1,1,0,0,0,
"West Virginia","Cities","Beckley",1,1,0,0,0,0,0,1,0,0,1,0,"16,940"
"West Virginia","Cities","Buckhannon",1,1,0,0,0,0,0,1,0,0,0,1,"5,662"
"West Virginia","Cities","Charleston",15,10,1,4,0,0,0,15,4,5,4,2,"49,429"
"West Virginia","Cities","Fairmont",1,0,0,0,1,0,0,1,1,0,0,0,"18,733"
"West Virginia","Cities","Fayetteville",2,2,0,0,0,0,0,2,1,1,0,0,"2,885"
"West Virginia","Cities","Huntington",2,0,0,1,1,0,0,2,1,1,0,0,"48,540"
"West Virginia","Cities","Moundsville",1,1,0,0,0,0,0,1,1,0,0,0,"8,644"
