row_id,state,agency_type,agency_name,Quarter_1,Quarter_2,Quarter_3,Quarter_4,population,agency_with_state,lon,lat
4771,Minnesota,Cities,Burnsville,0,0,0,0,61697,"Burnsville, Minnesota",-93.27772259999999,44.7677424
4776,Minnesota,Cities,Centennial Lakes,0,0,0,0,10937,"Centennial Lakes, Minnesota",-93.3260572,44.8669033
4777,Minnesota,Cities,Champlin,0,0,0,0,24048,"Champlin, Minnesota",-93.39745370000001,45.1888539
4778,Minnesota,Cities,Chaska,0,0,0,0,25483,"Chaska, Minnesota",-93.60183889999999,44.7893446
4781,Minnesota,Cities,Cloquet,0,0,0,0,12064,"Cloquet, Minnesota",-92.46118249999999,46.7217735
4784,Minnesota,Cities,Columbia Heights,0,0,0,0,19754,"Columbia Heights, Minnesota",-93.2474098,45.0481968
4785,Minnesota,Cities,Coon Rapids,0,0,0,0,62380,"Coon Rapids, Minnesota",-93.30300629999999,45.1732394
4798,Minnesota,Cities,Eden Prairie,0,0,0,0,64037,"Eden Prairie, Minnesota",-93.47078599999999,44.8546856
4800,Minnesota,Cities,Edina,0,0,0,0,50577,"Edina, Minnesota",-93.3499489,44.8896866
4803,Minnesota,Cities,Elk River,0,0,0,0,24150,"Elk River, Minnesota",-93.56911219999999,45.33772829999999
4810,Minnesota,Cities,Faribault,0,0,0,0,23708,"Faribault, Minnesota",-93.268827,44.2949636
4811,Minnesota,Cities,Farmington,0,0,NA,0,23060,"Farmington, Minnesota",-93.1435497,44.6402434
4814,Minnesota,Cities,Forest Lake,0,0,0,0,19867,"Forest Lake, Minnesota",-92.9852183,45.2788561
4816,Minnesota,Cities,Fridley,0,0,0,0,27811,"Fridley, Minnesota",-93.2632821,45.0860765
4822,Minnesota,Cities,Golden Valley,0,0,0,0,21454,"Golden Valley, Minnesota",-93.3600034,44.9917149
4824,Minnesota,Cities,Grand Rapids,0,0,0,0,11181,"Grand Rapids, Minnesota",-93.53021419999999,47.2371658
4835,Minnesota,Cities,Hopkins,0,0,0,0,18169,"Hopkins, Minnesota",-93.4044187,44.9260794
4837,Minnesota,Cities,Hutchinson,0,0,NA,0,13867,"Hutchinson, Minnesota",-94.3692926,44.89254830000001
4849,Minnesota,Cities,Lakeville,0,0,0,0,61581,"Lakeville, Minnesota",-93.24271999999999,44.6496868
4854,Minnesota,Cities,Lino Lakes,0,0,0,0,21212,"Lino Lakes, Minnesota",-93.0888324,45.1602442
4889,Minnesota,Cities,Owatonna,NA,NA,NA,0,25760,"Owatonna, Minnesota",-93.2259349,44.0855572
4905,Minnesota,Cities,Rochester,0,0,NA,0,113306,"Rochester, Minnesota",-92.4801989,44.0121221
4906,Minnesota,Cities,Rogers,0,0,0,0,12847,"Rogers, Minnesota",-93.5525206,45.1878015
4912,Minnesota,Cities,Sauk Rapids,0,0,0,0,13545,"Sauk Rapids, Minnesota",-94.16610109999999,45.5919097
4923,Minnesota,Cities,Stillwater,0,0,0,0,19051,"Stillwater, Minnesota",-92.80884429999999,45.056004
4946,Minnesota,Cities,Winona,0,0,0,0,27001,"Winona, Minnesota",-91.6663523,44.0553908
5041,Mississippi,Cities,Hattiesburg,0,NA,NA,NA,47006,"Hattiesburg, Mississippi",-89.29033919999999,31.3271189
5075,Missouri,Cities,Ballwin,0,0,0,0,30609,"Ballwin, Missouri",-90.54623389999999,38.5950532
5079,Missouri,Cities,Bellefontaine Neighbors,0,0,0,0,10788,"Bellefontaine Neighbors, Missouri",-90.2265001,38.7403281
5083,Missouri,Cities,Belton,0,0,0,0,23170,"Belton, Missouri",-94.5318982,38.8119527
5179,Missouri,Cities,Eureka,0,0,0,0,10681,"Eureka, Missouri",-90.62790439999999,38.5025537
5190,Missouri,Cities,Festus,0,0,0,0,12157,"Festus, Missouri",-90.3959543,38.2206101
5193,Missouri,Cities,Florissant,0,0,0,0,52266,"Florissant, Missouri",-90.322614,38.789217
5210,Missouri,Cities,Grain Valley,0,0,0,0,13484,"Grain Valley, Missouri",-94.19855799999999,39.0150069
5246,Missouri,Cities,Jackson,0,0,0,0,15092,"Jackson, Missouri",-89.6662063,37.3822732
5250,Missouri,Cities,Joplin,0,0,0,0,52001,"Joplin, Missouri",-94.51328099999999,37.08422710000001
5268,Missouri,Cities,Lake St. Louis,0,0,0,0,15534,"Lake St. Louis, Missouri",-90.78836040000002,38.7809384
5281,Missouri,Cities,Lebanon,0,0,0,0,14721,"Lebanon, Missouri",-92.6637865,37.6805967
5285,Missouri,Cities,Liberty,0,0,0,0,30699,"Liberty, Missouri",-94.4191177,39.2461138
5295,Missouri,Cities,Manchester,0,0,0,0,18256,"Manchester, Missouri",-90.5092882,38.5969977
5300,Missouri,Cities,Marshall,0,0,0,0,13031,"Marshall, Missouri",-93.1968704,39.1230777
5306,Missouri,Cities,Maryville,0,0,0,0,11855,"Maryville, Missouri",-94.8724706,40.3461017
5355,Missouri,Cities,Ozark,0,0,0,0,19366,"Ozark, Missouri",-93.2060163,37.0208865
5379,Missouri,Cities,Poplar Bluff,0,0,0,0,17309,"Poplar Bluff, Missouri",-90.392888,36.7569994
5387,Missouri,Cities,Raytown,0,0,0,0,29377,"Raytown, Missouri",-94.46356379999999,39.0086171
5389,Missouri,Cities,Republic,0,0,0,0,16219,"Republic, Missouri",-93.4801942,37.1200526
5408,Missouri,Cities,Sedalia,0,0,0,0,21536,"Sedalia, Missouri",-93.2282613,38.7044609
5415,Missouri,Cities,Sikeston,0,0,0,0,16455,"Sikeston, Missouri",-89.5878579,36.876719
5421,Missouri,Cities,Springfield,0,0,0,0,168307,"Springfield, Missouri",-93.29229889999999,37.2089572
5422,Missouri,Cities,St. Ann,0,0,0,0,12925,"St. Ann, Missouri",-90.3889622,38.7309378
5445,Missouri,Cities,Town and Country,0,0,0,0,11158,"Town and Country, Missouri",-90.46345319999999,38.6122751
5448,Missouri,Cities,Troy,0,0,0,0,11730,"Troy, Missouri",-90.9806954,38.9794922
5465,Missouri,Cities,Warrensburg,0,0,0,0,20136,"Warrensburg, Missouri",-93.73604979999999,38.7627893
5470,Missouri,Cities,Washington,0,0,0,0,14065,"Washington, Missouri",-91.01208779999999,38.55810719999999
5474,Missouri,Cities,Webb City,0,0,0,0,11192,"Webb City, Missouri",-94.4630035,37.1464475
5475,Missouri,Cities,Webster Groves,0,0,0,0,23216,"Webster Groves, Missouri",-90.3573389,38.5925524
5479,Missouri,Cities,Wentzville,0,0,0,0,36938,"Wentzville, Missouri",-90.8529107,38.81144
5652,Montana,Cities,Bozeman,0,0,0,0,44739,"Bozeman, Montana",-111.0429339,45.6769979
5670,Montana,Cities,Kalispell,0,0,0,0,22470,"Kalispell, Montana",-114.316813,48.1919889
5677,Montana,Cities,Missoula,0,0,0,0,71860,"Missoula, Montana",-113.9940314,46.8721284
5752,Nebraska,Cities,Beatrice,0,0,0,0,12340,"Beatrice, Nebraska",-96.7466913,40.2659269
5753,Nebraska,Cities,Bellevue,0,0,0,0,56294,"Bellevue, Nebraska",-95.9145568,41.1543623
5759,Nebraska,Cities,Columbus,0,0,0,0,22911,"Columbus, Nebraska",-97.3593904,41.43029730000001
5763,Nebraska,Cities,Fremont,0,0,0,0,26490,"Fremont, Nebraska",-96.49814669999999,41.4333909
5766,Nebraska,Cities,Hastings,0,0,0,0,24872,"Hastings, Nebraska",-98.38987259999999,40.5862583
5770,Nebraska,Cities,La Vista,0,0,0,0,16973,"La Vista, Nebraska",-96.031127,41.18388780000001
5771,Nebraska,Cities,Lexington,0,0,0,0,10044,"Lexington, Nebraska",-99.74150449999999,40.7808398
5779,Nebraska,Cities,North Platte,0,0,0,0,24092,"North Platte, Nebraska",-100.7601454,41.1402759
5787,Nebraska,Cities,Scottsbluff,0,0,0,0,14747,"Scottsbluff, Nebraska",-103.6671662,41.8666341
5791,Nebraska,Cities,South Sioux City,0,0,0,0,13308,"South Sioux City, Nebraska",-96.4130601,42.4648558
5978,Nevada,Cities,Boulder City,0,0,0,0,15661,"Boulder City, Nevada",-114.8345117,35.9782216
5980,Nevada,Cities,Elko,0,0,NA,NA,20687,"Elko, Nevada",-115.7631232,40.8324211
6030,New Hampshire,Cities,Amherst,0,0,0,0,11272,"Amherst, New Hampshire",-71.6253487,42.8614748
6037,New Hampshire,Cities,Bedford,0,0,0,0,22407,"Bedford, New Hampshire",-71.51320079999999,42.9463291
6070,New Hampshire,Cities,Goffstown,0,0,0,0,18000,"Goffstown, New Hampshire",-71.6002223,43.0204052
6078,New Hampshire,Cities,Hanover,0,0,0,0,11430,"Hanover, New Hampshire",-72.2895526,43.7022451
6084,New Hampshire,Cities,Hooksett,0,0,0,0,14232,"Hooksett, New Hampshire",-71.46512830000002,43.0967213
6086,New Hampshire,Cities,Hudson,0,0,0,0,24997,"Hudson, New Hampshire",-71.43980739999999,42.7647763
6092,New Hampshire,Cities,Lebanon,0,0,0,0,13668,"Lebanon, New Hampshire",-72.2517569,43.6422934
6098,New Hampshire,Cities,Londonderry,0,0,0,0,25439,"Londonderry, New Hampshire",-71.3739272,42.86512980000001
6104,New Hampshire,Cities,Merrimack,0,0,0,0,25675,"Merrimack, New Hampshire",-71.49483219999999,42.8678693
6106,New Hampshire,Cities,Milford,0,0,0,0,15317,"Milford, New Hampshire",-71.6489836,42.8353619
6110,New Hampshire,Cities,Nashua,0,0,0,0,88252,"Nashua, New Hampshire",-71.46756599999999,42.7653662
6135,New Hampshire,Cities,Raymond,0,0,0,0,10324,"Raymond, New Hampshire",-71.1833857,43.0362094
6137,New Hampshire,Cities,Rochester,0,0,0,0,30096,"Rochester, New Hampshire",-70.97561859999999,43.304526
6140,New Hampshire,Cities,Salem,0,0,0,0,28949,"Salem, New Hampshire",-71.2008912,42.78855530000001
6144,New Hampshire,Cities,Somersworth,0,0,0,0,11757,"Somersworth, New Hampshire",-70.8653372,43.2617503
6162,New Hampshire,Cities,Windham,0,0,0,0,14625,"Windham, New Hampshire",-71.30422899999999,42.8006441
6189,New Jersey,Cities,Asbury Park,NA,0,0,0,15757,"Asbury Park, New Jersey",-74.0120817,40.2203907
6196,New Jersey,Cities,Barnegat Township,NA,0,0,0,22272,"Barnegat Township, New Jersey",-74.2693297,39.76492229999999
6199,New Jersey,Cities,Bayonne,NA,0,0,0,66629,"Bayonne, New Jersey",-74.1143091,40.6687141
6203,New Jersey,Cities,Belleville,0,0,0,0,36258,"Belleville, New Jersey",-74.15004689999999,40.7936744
6208,New Jersey,Cities,Berkeley Township,NA,0,0,0,41684,"Berkeley Township, New Jersey",-74.1827119,39.8971996
6211,New Jersey,Cities,Bernards Township,NA,0,0,0,27024,"Bernards Township, New Jersey",-74.5580454,40.6669335
6220,New Jersey,Cities,Bound Brook,NA,0,0,0,10494,"Bound Brook, New Jersey",-74.53848889999999,40.56843629999999
6222,New Jersey,Cities,Branchburg Township,NA,0,0,0,14676,"Branchburg Township, New Jersey",-74.69858909999999,40.58681139999999
6223,New Jersey,Cities,Bridgeton,0,0,0,0,24982,"Bridgeton, New Jersey",-75.2340768,39.427337
6224,New Jersey,Cities,Bridgewater Township,NA,0,0,0,45251,"Bridgewater Township, New Jersey",-74.6049061,40.5939636
6230,New Jersey,Cities,Burlington Township,0,0,0,0,22867,"Burlington Township, New Jersey",-74.84588219999999,40.0561471
6238,New Jersey,Cities,Carteret,NA,0,0,0,24316,"Carteret, New Jersey",-74.2282005,40.5773266
6247,New Jersey,Cities,Clark Township,0,0,0,0,15609,"Clark Township, New Jersey",-74.3127631,40.6278031
6253,New Jersey,Cities,Clinton Township,NA,0,0,0,12933,"Clinton Township, New Jersey",-74.8684564,40.6306905
6255,New Jersey,Cities,Collingswood,NA,0,0,0,13943,"Collingswood, New Jersey",-75.07128399999999,39.9181686
6257,New Jersey,Cities,Cranford Township,0,0,0,0,24324,"Cranford Township, New Jersey",-74.2995928,40.6584212
6261,New Jersey,Cities,Delran Township,0,0,0,0,16739,"Delran Township, New Jersey",-74.9564247,40.0158918
6270,New Jersey,Cities,Eatontown,NA,0,0,0,12264,"Eatontown, New Jersey",-74.0509725,40.2962222
6273,New Jersey,Cities,Egg Harbor Township,0,0,0,0,43971,"Egg Harbor Township, New Jersey",-74.6166192,39.3822537
6274,New Jersey,Cities,Elizabeth,0,0,0,0,129096,"Elizabeth, New Jersey",-74.2107006,40.6639916
6286,New Jersey,Cities,Fair Lawn,0,0,0,0,33646,"Fair Lawn, New Jersey",-74.1318096,40.9403762
6291,New Jersey,Cities,Florham Park,NA,0,0,0,11794,"Florham Park, New Jersey",-74.3882072,40.787878
6294,New Jersey,Cities,"Franklin Township, Gloucester County",NA,0,0,0,16551,"Franklin Township, Gloucester County, New Jersey",-75.03775019999999,39.600156
6303,New Jersey,Cities,Gloucester City,0,0,0,0,11247,"Gloucester City, New Jersey",-75.1162863,39.8917799
6308,New Jersey,Cities,Guttenberg,NA,0,0,0,11701,"Guttenberg, New Jersey",-74.0037505,40.7920454
6312,New Jersey,Cities,Haddon Township,0,0,0,0,14439,"Haddon Township, New Jersey",-75.0497448,39.9105176
6321,New Jersey,Cities,Hasbrouck Heights,0,0,0,0,12239,"Hasbrouck Heights, New Jersey",-74.0806971,40.85815530000001
6344,New Jersey,Cities,Kinnelon,NA,0,0,0,10367,"Kinnelon, New Jersey",-74.367096,41.0017644
6351,New Jersey,Cities,"Lawrence Township, Mercer County",NA,0,0,0,33023,"Lawrence Township, Mercer County, New Jersey",-74.7294313,40.2778055
6357,New Jersey,Cities,Little Ferry,0,0,0,0,10970,"Little Ferry, New Jersey",-74.0420848,40.8528777
6366,New Jersey,Cities,Lower Township,0,0,0,0,21982,"Lower Township, New Jersey",-74.9003335,38.9745287
6368,New Jersey,Cities,Lyndhurst Township,0,0,0,0,22530,"Lyndhurst Township, New Jersey",-74.1243063,40.81201710000001
6373,New Jersey,Cities,Mantua Township,NA,0,0,0,14939,"Mantua Township, New Jersey",-75.1821597,39.7818322
6378,New Jersey,Cities,Marlboro Township,NA,0,0,0,40764,"Marlboro Township, New Jersey",-74.26872910000002,40.3380949
6386,New Jersey,Cities,Middle Township,0,0,0,0,18555,"Middle Township, New Jersey",-74.8451915,39.1201616
6388,New Jersey,Cities,Millburn Township,0,0,0,0,20310,"Millburn Township, New Jersey",-74.3206696,40.7340454
6390,New Jersey,Cities,Millville,0,0,0,0,28177,"Millville, New Jersey",-75.0393438,39.4020596
6392,New Jersey,Cities,"Monroe Township, Gloucester County",NA,0,0,0,36805,"Monroe Township, Gloucester County, New Jersey",-74.9910112,39.6747922
6394,New Jersey,Cities,Montgomery Township,NA,0,0,0,23160,"Montgomery Township, New Jersey",-74.66346399999999,40.4329141
6398,New Jersey,Cities,Morris Township,NA,0,0,0,22555,"Morris Township, New Jersey",-74.505312,40.7933833
6411,New Jersey,Cities,North Bergen Township,NA,0,0,0,63113,"North Bergen Township, New Jersey",-74.012084,40.8042674
6414,New Jersey,Cities,North Plainfield,NA,0,0,0,22135,"North Plainfield, New Jersey",-74.4273743,40.6301025
6418,New Jersey,Cities,Oakland,0,0,0,0,13176,"Oakland, New Jersey",-74.26431430000001,41.0131529
6420,New Jersey,Cities,Ocean City,0,0,0,0,11287,"Ocean City, New Jersey",-74.5746001,39.2776156
6425,New Jersey,Cities,Old Bridge Township,NA,0,0,0,67238,"Old Bridge Township, New Jersey",-74.307282,40.4128551
6428,New Jersey,Cities,Orange,0,0,0,0,30470,"Orange, New Jersey",-74.2326478,40.7706187
6439,New Jersey,Cities,Pennsauken Township,0,0,0,0,35402,"Pennsauken Township, New Jersey",-75.058009,39.9562052
6442,New Jersey,Cities,Perth Amboy,NA,0,0,0,52767,"Perth Amboy, New Jersey",-74.2654234,40.5067723
6443,New Jersey,Cities,Phillipsburg,0,0,0,0,14435,"Phillipsburg, New Jersey",-75.1901761,40.69370989999999
6445,New Jersey,Cities,Pine Hill,0,0,0,0,10514,"Pine Hill, New Jersey",-74.99211079999999,39.7842813
6448,New Jersey,Cities,Plainfield,0,0,0,0,51221,"Plainfield, New Jersey",-74.4073736,40.6337136
6452,New Jersey,Cities,Point Pleasant,NA,0,0,0,18502,"Point Pleasant, New Jersey",-74.0681931,40.0831714
6454,New Jersey,Cities,Rahway,0,0,0,0,29797,"Rahway, New Jersey",-74.2776468,40.60815909999999
6455,New Jersey,Cities,Ramsey,0,0,0,0,15145,"Ramsey, New Jersey",-74.1409771,41.0573188
6457,New Jersey,Cities,Red Bank,NA,0,0,0,12187,"Red Bank, New Jersey",-74.0643065,40.3470543
6458,New Jersey,Cities,Ridgefield,0,0,0,0,11380,"Ridgefield, New Jersey",-74.00875049999999,40.8342669
6459,New Jersey,Cities,Ridgefield Park,0,0,0,0,13107,"Ridgefield Park, New Jersey",-74.0215285,40.8570442
6460,New Jersey,Cities,Ridgewood,0,0,0,0,25617,"Ridgewood, New Jersey",-74.11653129999999,40.9792645
6461,New Jersey,Cities,Ringwood,NA,0,0,0,12427,"Ringwood, New Jersey",-74.2454254,41.1134289
6463,New Jersey,Cities,River Edge,0,0,0,0,11671,"River Edge, New Jersey",-74.0398622,40.92870980000001
6471,New Jersey,Cities,Roselle,0,0,0,0,21669,"Roselle, New Jersey",-74.2592769,40.6527292
6472,New Jersey,Cities,Roselle Park,0,0,0,0,13669,"Roselle Park, New Jersey",-74.2643133,40.6645469
6473,New Jersey,Cities,Roxbury Township,NA,0,0,0,23425,"Roxbury Township, New Jersey",-74.66346399999999,40.8693272
6479,New Jersey,Cities,Sayreville,NA,0,0,0,45141,"Sayreville, New Jersey",-74.360846,40.45940210000001
6492,New Jersey,Cities,South Plainfield,NA,0,0,0,24349,"South Plainfield, New Jersey",-74.4115401,40.5792701
6494,New Jersey,Cities,Sparta Township,NA,0,0,0,19049,"Sparta Township, New Jersey",-74.6363588,41.0334562
6495,New Jersey,Cities,Springfield,0,0,0,0,17764,"Springfield, New Jersey",-74.3222146,40.7016937
6503,New Jersey,Cities,Summit,0,0,0,0,22078,"Summit, New Jersey",-74.3646122,40.7146376
6507,New Jersey,Cities,Teaneck Township,0,0,0,0,40988,"Teaneck Township, New Jersey",-74.0116536,40.8932469
6508,New Jersey,Cities,Tenafly,0,0,0,0,14877,"Tenafly, New Jersey",-73.9629154,40.9253766
6511,New Jersey,Cities,Tinton Falls,NA,0,0,0,17747,"Tinton Falls, New Jersey",-74.1004185,40.3042773
6512,New Jersey,Cities,Totowa,NA,0,0,0,10948,"Totowa, New Jersey",-74.20986789999999,40.9050988
6515,New Jersey,Cities,Union City,NA,0,0,0,69345,"Union City, New Jersey",-74.02375119999999,40.7795455
6517,New Jersey,Cities,Ventnor City,0,0,0,0,10455,"Ventnor City, New Jersey",-74.4773735,39.3403942
6518,New Jersey,Cities,Vernon Township,0,0,0,0,22359,"Vernon Township, New Jersey",-74.49379429999999,41.1947018
6519,New Jersey,Cities,Verona,NA,0,0,0,13523,"Verona, New Jersey",-74.24016089999999,40.82980060000001
6520,New Jersey,Cities,Waldwick,0,0,0,0,10134,"Waldwick, New Jersey",-74.1179203,41.0106528
6522,New Jersey,Cities,Wall Township,NA,0,0,0,26033,"Wall Township, New Jersey",-74.0679753,40.1606666
6523,New Jersey,Cities,Wanaque,NA,0,0,0,11937,"Wanaque, New Jersey",-74.2940378,41.0381525
6524,New Jersey,Cities,Warren Township,NA,0,0,0,16051,"Warren Township, New Jersey",-74.50047959999999,40.6342489
6526,New Jersey,Cities,"Washington Township, Morris County",NA,0,0,0,18696,"Washington Township, Morris County, New Jersey",-74.8039205,40.7695876
6528,New Jersey,Cities,Waterford Township,0,0,0,0,10720,"Waterford Township, New Jersey",-74.886909,39.771287
6529,New Jersey,Cities,Wayne Township,NA,0,0,0,55023,"Wayne Township, New Jersey",-74.2765441,40.92537249999999
6530,New Jersey,Cities,Weehawken Township,NA,0,0,0,14284,"Weehawken Township, New Jersey",-74.02537149999999,40.7663711
6534,New Jersey,Cities,West Caldwell Township,NA,0,0,0,11057,"West Caldwell Township, New Jersey",-74.3018154,40.8409329
6536,New Jersey,Cities,Westfield,0,0,0,0,30427,"Westfield, New Jersey",-74.3473717,40.6589912
6537,New Jersey,Cities,West Milford Township,NA,0,0,0,26734,"West Milford Township, New Jersey",-74.3673254,41.1311292
6538,New Jersey,Cities,West New York,NA,0,0,0,53813,"West New York, New Jersey",-74.0143064,40.7878788
6539,New Jersey,Cities,West Orange,NA,0,0,0,47374,"West Orange, New Jersey",-74.23908279999999,40.7985699
6542,New Jersey,Cities,West Windsor Township,NA,0,0,0,28482,"West Windsor Township, New Jersey",-74.618634,40.2983262
6547,New Jersey,Cities,Willingboro Township,0,0,0,0,31195,"Willingboro Township, New Jersey",-74.89164579999999,40.028848000000004
6555,New Jersey,Cities,Wyckoff Township,0,0,0,0,17242,"Wyckoff Township, New Jersey",-74.1729106,41.0095316
6612,New York,Cities,Batavia,0,0,0,0,14931,"Batavia, New York",-78.1875167,42.9981156
6615,New York,Cities,Bethlehem Town,0,0,0,0,35148,"Bethlehem Town, New York",-73.8183804,42.5778541
6617,New York,Cities,Blooming Grove Town,0,0,0,0,11907,"Blooming Grove Town, New York",-74.20478750000001,41.4227446
6633,New York,Cities,Canandaigua,0,0,0,0,10407,"Canandaigua, New York",-77.2816984,42.887535
6638,New York,Cities,Carmel Town,0,0,0,0,34355,"Carmel Town, New York",-73.6801297,41.4300937
6676,New York,Cities,Dunkirk,0,0,0,0,11991,"Dunkirk, New York",-79.3339324,42.4795019
6679,New York,Cities,Eastchester Town,0,0,0,0,20150,"Eastchester Town, New York",-73.8095574,40.95956049999999
6681,New York,Cities,East Greenbush Town,0,0,0,0,16483,"East Greenbush Town, New York",-73.7017858,42.5909135
6696,New York,Cities,Fishkill Town,0,0,0,0,21620,"Fishkill Town, New York",-73.89902520000001,41.53564919999999
6698,New York,Cities,Floral Park Village,0,0,0,0,15986,"Floral Park Village, New York",-73.7048532,40.7237133
6709,New York,Cities,Garden City Village,0,0,0,0,22656,"Garden City Village, New York",-73.6342954,40.7267682
6741,New York,Cities,Haverstraw Town,0,0,0,0,37756,"Haverstraw Town, New York",-73.96458369999999,41.1975947
6756,New York,Cities,Hyde Park Town,0,0,0,0,21140,"Hyde Park Town, New York",-73.9015246,41.7667602
6764,New York,Cities,Jamestown,0,0,0,0,29879,"Jamestown, New York",-79.23532589999999,42.0970023
6774,New York,Cities,Lackawanna,0,0,0,0,17932,"Lackawanna, New York",-78.8233664,42.8256141
6785,New York,Cities,Lloyd Town,0,0,0,0,10568,"Lloyd Town, New York",-74.0054176,41.7362044
6793,New York,Cities,Mamaroneck Town,0,0,0,0,12292,"Mamaroneck Town, New York",-73.7326309,40.94870969999999
6799,New York,Cities,Massena Village,0,0,0,0,10571,"Massena Village, New York",-74.891865,44.9281049
6828,New York,Cities,Niskayuna Town,0,0,0,0,22171,"Niskayuna Town, New York",-73.89144069999999,42.8000049
6832,New York,Cities,North Greenbush Town,0,0,0,0,12232,"North Greenbush Town, New York",-73.6771662,42.6718547
6839,New York,Cities,Ogdensburg,0,0,0,0,10840,"Ogdensburg, New York",-75.48633640000001,44.6942291
6840,New York,Cities,Ogden Town,0,0,0,0,20257,"Ogden Town, New York",-77.8138553,43.1579962
6845,New York,Cities,Oneida,0,0,0,0,11081,"Oneida, New York",-75.65129309999999,43.0925684
6846,New York,Cities,Oneonta City,0,0,0,0,13857,"Oneonta City, New York",-75.0637746,42.4528571
6848,New York,Cities,Orchard Park Town,0,0,0,0,29721,"Orchard Park Town, New York",-78.7440921,42.7675323
6851,New York,Cities,Oswego City,0,0,0,0,17717,"Oswego City, New York",-76.5104973,43.4553461
6866,New York,Cities,Plattsburgh City,0,0,0,0,19765,"Plattsburgh City, New York",-73.4529124,44.6994873
6873,New York,Cities,Port Washington,0,0,0,0,19272,"Port Washington, New York",-73.69818579999999,40.8256561
